model,technique,shot,cap,aspect,n,mean_latency_s,precision,recall,f1,rouge1_model,rouge2_model,rougeL_model,rouge1_oracle,rouge2_oracle,rougeL_oracle,oracle_gap_rougeL
qwen35_2b,salience_inference,one_shot,uncapped,challenge,100,4.2918429177696815,0.20810934523139804,0.5246706349206349,0.22779759189360538,0.09510362463523796,0.037960855979628325,0.07256236665872334,0.4220026765441394,0.226199582941474,0.37142590290099414,0.2988635362422709
qwen35_2b,salience_inference,one_shot,uncapped,outcome,100,4.2918429177696815,0.5382458254506208,0.7699202741702743,0.5399282497905709,0.20134890679994666,0.10008743439976665,0.15553417309384499,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.27293739684124774
qwen35_2b,salience_inference,one_shot,uncapped,union,100,4.2918429177696815,0.4398812569704286,0.8823863071912605,0.5569219110279421,0.1686538371407338,0.08125541364547605,0.11228654462433027,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.24331682936378615
qwen35_2b,salience_inference,zero_shot,capped,approach,100,3.259442524497863,0.4891666666666668,0.5024653679653679,0.4760285025432083,0.21089447818401064,0.10424714469694209,0.16475249796225655,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.28142592287162665
qwen35_2b,salience_inference,zero_shot,capped,challenge,100,3.259442524497863,0.4683333333333334,0.4831428571428571,0.44796914196914167,0.22900379421334555,0.0875110015146264,0.16714756042422405,0.4220026765441394,0.226199582941474,0.37142590290099414,0.20427834247677015
qwen35_2b,salience_inference,zero_shot,capped,outcome,100,3.259442524497863,0.6266666666666666,0.5591042568542568,0.5633971583971581,0.2748016009148152,0.13016427584567467,0.2090612077436641,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.2194103621914285
qwen35_2b,salience_inference,zero_shot,capped,union,100,3.259442524497863,0.6517731990231991,0.5540812910504491,0.5890921405290509,0.2984901125928424,0.13326899190370387,0.18311494598160838,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.17248842800650802
qwen35_2b,salience_inference,zero_shot,uncapped,approach,100,3.5756153481197543,0.34490174096395726,0.86551948051948,0.4396084747185616,0.10754423783554558,0.05706903758430628,0.08739851558030619,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.358779905253577
qwen35_2b,salience_inference,zero_shot,uncapped,challenge,100,3.5756153481197543,0.2706484851559744,0.6650238095238095,0.3208123939037238,0.13328296648899327,0.05496350793384705,0.09978301559258361,0.4220026765441394,0.226199582941474,0.37142590290099414,0.27164288730841074
qwen35_2b,salience_inference,zero_shot,uncapped,outcome,100,3.5756153481197543,0.47866463715947605,0.8587366522366524,0.5148450769300487,0.17677889170187502,0.09219755965802756,0.14167778027982672,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.286793789655266
qwen35_2b,salience_inference,zero_shot,uncapped,union,100,3.5756153481197543,0.4639576883674695,0.8917993364135001,0.5862291428821996,0.1710965691034926,0.08331415063253375,0.11513022528912596,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.2404731486989904
qwen35_2b,salience_inference_trace,one_shot,capped,approach,100,4.453203786762315,0.4403333333333334,0.4642810245310243,0.4333582708141531,0.21570392379716685,0.10307416240949323,0.16626777744439475,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.2799106433894886
qwen35_2b,salience_inference_trace,one_shot,capped,challenge,100,4.453203786762315,0.42833333333333334,0.42177380952380944,0.402051837051837,0.22835978947980745,0.08262474806936851,0.163371892137561,0.4220026765441394,0.226199582941474,0.37142590290099414,0.2080540107634332
qwen35_2b,salience_inference_trace,one_shot,capped,outcome,100,4.453203786762315,0.6558333333333333,0.5232817460317459,0.5573473748473745,0.27319123364638,0.12106745179069658,0.20680996934167653,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.22166160059341622
qwen35_2b,salience_inference_trace,one_shot,capped,union,100,4.453203786762315,0.6642049617049615,0.5289400237088857,0.5785983251282165,0.31766984895507916,0.13860898824328363,0.1968234364888558,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.15877993749926048
qwen35_2b,salience_inference_trace,one_shot,uncapped,approach,100,4.904572763073374,0.31653567922722625,0.8878362193362193,0.3955986516778664,0.09638784974148713,0.05311287975487407,0.080257329445812,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.3659210913880713
qwen35_2b,salience_inference_trace,one_shot,uncapped,challenge,100,4.904572763073374,0.26399909329523913,0.6266666666666666,0.28526022355998515,0.1313583557572502,0.0516018995462538,0.09519370460523842,0.4220026765441394,0.226199582941474,0.37142590290099414,0.2762321982957559
qwen35_2b,salience_inference_trace,one_shot,uncapped,outcome,100,4.904572763073374,0.5612698331170884,0.5750194805194804,0.5010034768765963,0.21408613520790276,0.09558057347508843,0.16228125504014485,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.2661903148949481
qwen35_2b,salience_inference_trace,one_shot,uncapped,union,100,4.904572763073374,0.4376098112632637,0.9182099896577449,0.5668122822399048,0.1610930103039203,0.07854532956973544,0.10909776445956881,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.24650560952854758
qwen35_2b,scoring_based,one_shot,capped,approach,100,2.8406637539487565,0.44999999999999996,0.466933261183261,0.44063175223469314,0.21753447814380092,0.10723213074012759,0.17063015462330453,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.27554826621057893
